person_id,person_name,election_id,ballot_paper_id,election_date,election_current,party_name,party_id,post_label,cancelled_poll,seats_contested,homepage_url
19614,James Coldwell,parl.2024-07-04,parl.north-dorset.2024-07-04,2024-07-04,f,Labour Party,PP53,North Dorset,f,1,https://jamescoldwell.com/
7178,Alex Easton,parl.2024-07-04,parl.north-down.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,North Down,f,1,https://alexeastonmla.org/
3598,Stephen Farry,parl.2024-07-04,parl.north-down.2024-07-04,2024-07-04,f,Alliance - Alliance Party of Northern Ireland,PP103,North Down,f,1,http://www.stephenfarrymla.com/
116945,Chris Bradburn,parl.2024-07-04,parl.north-durham.2024-07-04,2024-07-04,f,Workers Party of Britain,PP11382,North Durham,f,1,https://candidates.workerspartybritain.org/north-durham/?fbclid=PAZXh0bgNhZW0CMTEAAabnIx3k7BZLmcFwCRcvMAdd7pHgPCTlvpDUr5MCEDDWjPXiw5fHoOW4YLI_aem_AfiV6xj2SGy6dQjJNLamlG2w7uwz6UMvYVFNxQkXYNBQAEKTIQJLDV0xlKVh1CQheW7UpL2WGZwE5QWNtybATf1d
2207,Lee Rowley,parl.2024-07-04,parl.north-east-derbyshire.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,North East Derbyshire,f,1,https://www.lee4ned.com/
21148,Wendy Chamberlain,parl.2024-07-04,parl.north-east-fife.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,North East Fife,f,1,https://www.libdems.org.uk/wendy-chamberlain
34585,Ellie Chowns,parl.2024-07-04,parl.north-herefordshire.2024-07-04,2024-07-04,f,Green Party,PP63,North Herefordshire,f,1,https://elliechowns.org.uk/
605,Bill Wiggin,parl.2024-07-04,parl.north-herefordshire.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,North Herefordshire,f,1,http://www.billwiggin.com/
114031,David Smith,parl.2024-07-04,parl.north-northumberland.2024-07-04,2024-07-04,f,Labour Party,PP53,North Northumberland,f,1,https://david4northnorthumberland.com/
189,Anne-Marie Belinda Trevelyan,parl.2024-07-04,parl.north-northumberland.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,North Northumberland,f,1,https://www.teamtrevelyan.co.uk/
53535,Ash Cartman,parl.2024-07-04,parl.north-somerset.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,North Somerset,f,1,https://www.ashleycartman.org.uk/
451,Liam Fox,parl.2024-07-04,parl.north-somerset.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,North Somerset,f,1,https://www.liamfox.co.uk/
98971,Rachel Taylor,parl.2024-07-04,parl.north-warwickshire-and-bedworth.2024-07-04,2024-07-04,f,Labour Party,PP53,North Warwickshire and Bedworth,f,1,https://www.rachel-taylor.co.uk
4219,Craig Tracey,parl.2024-07-04,parl.north-warwickshire-and-bedworth.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,North Warwickshire and Bedworth,f,1,http://www.craigtracey.co.uk/
86404,Sam Carling,parl.2024-07-04,parl.north-west-cambridgeshire.2024-07-04,2024-07-04,f,Labour Party,PP53,North West Cambridgeshire,f,1,https://www.samcarling.org
34361,Bridget Smith,parl.2024-07-04,parl.north-west-cambridgeshire.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,North West Cambridgeshire,f,1,https://bridgetzdsmith.4mp.org.uk/
116835,Erik Bonino,parl.2024-07-04,parl.north-west-essex.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,North West Essex,f,1,https://www.Northwestessexelection-erikbonino.com
